uniqueid,thumbnail_count,visit_count,play_count,impression_count,event_count_finished,first_thumbnail_at,last_thumbnail_at,first_visited_at,last_visited_at,first_played_at,last_played_at,first_impression_at,last_impression_at,first_received_at_finished,last_received_at_finished
"70767812","","1","","","","","","2025-02-24 11:00:00","2025-02-24 11:00:00","","","","","",""
"X001","","3","3","2","1","","","2025-02-24 18:00:00","2025-02-26 01:00:00","2025-02-24 18:00:00","2025-02-26 01:00:00","2025-02-25 10:00:00","2025-02-26 01:00:00","2025-02-25 10:00:00","2025-02-25 10:00:00"
"20024959","","183","3","3","1","","","2025-02-24 18:00:00","2025-02-28 23:00:00","2025-02-24 18:00:00","2025-02-25 08:00:00","2025-02-24 18:00:00","2025-02-25 08:00:00","2025-02-25 08:00:00","2025-02-25 08:00:00"
"2033031","","2","","","","","","2025-02-25 08:00:00","2025-02-28 09:00:00","","","","","",""
"26009554","","3","1","1","","","","2025-02-25 08:00:00","2025-02-27 13:00:00","2025-02-25 08:00:00","2025-02-25 08:00:00","2025-02-25 08:00:00","2025-02-25 08:00:00","",""
"29369255","","1","","","","","","2025-02-25 09:00:00","2025-02-25 09:00:00","","","","","",""
"33546702","","1","","","","","","2025-02-25 09:00:00","2025-02-25 09:00:00","","","","","",""
"4570716","","1","1","1","1","","","2025-02-25 10:00:00","2025-02-25 10:00:00","2025-02-25 10:00:00","2025-02-25 10:00:00","2025-02-25 10:00:00","2025-02-25 10:00:00","2025-02-25 10:00:00","2025-02-25 10:00:00"
"70965482","","2","","","","","","2025-02-25 10:00:00","2025-02-27 18:00:00","","","","","",""
"32280485","","2","","","","","","2025-02-25 10:00:00","2025-02-27 22:00:00","","","","","",""
"70805836","","1","","","","","","2025-02-25 10:00:00","2025-02-25 10:00:00","","","","","",""
"1543366","","1","","","","","","2025-02-25 10:00:00","2025-02-25 10:00:00","","","","","",""
"33549005","","2","","","","","","2025-02-25 10:00:00","2025-02-26 14:00:00","","","","","",""
"20203394","","3","","","","","","2025-02-25 10:00:00","2025-02-28 18:00:00","","","","","",""
"70965307","","1","","","","","","2025-02-25 10:00:00","2025-02-25 10:00:00","","","","","",""
"29020813","","3","1","","","","","2025-02-25 10:00:00","2025-02-28 19:00:00","2025-02-27 09:00:00","2025-02-27 09:00:00","","","",""
"70965829","","1","","","","","","2025-02-25 11:00:00","2025-02-25 11:00:00","","","","","",""
"28956827","","1","1","","","","","2025-02-25 11:00:00","2025-02-25 11:00:00","2025-02-25 11:00:00","2025-02-25 11:00:00","","","",""
"32305289","","1","","","","","","2025-02-25 11:00:00","2025-02-25 11:00:00","","","","","",""
"70966365","","1","","","","","","2025-02-25 11:00:00","2025-02-25 11:00:00","","","","","",""
"33556477","","1","","","","","","2025-02-25 11:00:00","2025-02-25 11:00:00","","","","","",""
"7150004","","2","1","1","","","","2025-02-25 11:00:00","2025-02-26 16:00:00","2025-02-26 16:00:00","2025-02-26 16:00:00","2025-02-26 16:00:00","2025-02-26 16:00:00","",""
"29307631","","3","1","","","","","2025-02-25 11:00:00","2025-02-28 10:00:00","2025-02-28 10:00:00","2025-02-28 10:00:00","","","",""
"33435159","","1","","","","","","2025-02-25 11:00:00","2025-02-25 11:00:00","","","","","",""
"29287661","","2","","","","","","2025-02-25 11:00:00","2025-02-27 16:00:00","","","","","",""
"70970201","","1","","","","","","2025-02-25 11:00:00","2025-02-25 11:00:00","","","","","",""
"70312884","","3","","","","","","2025-02-25 11:00:00","2025-02-28 07:00:00","","","","","",""
"17799569","","1","","","","","","2025-02-25 11:00:00","2025-02-25 11:00:00","","","","","",""
"3081112","","2","","","","","","2025-02-25 11:00:00","2025-02-26 17:00:00","","","","","",""
"70942928","","1","","","","","","2025-02-25 11:00:00","2025-02-25 11:00:00","","","","","",""
"25426704","","3","1","","","","","2025-02-25 11:00:00","2025-02-27 14:00:00","2025-02-26 14:00:00","2025-02-26 14:00:00","","","",""
"8637724","","1","","","","","","2025-02-25 11:00:00","2025-02-25 11:00:00","","","","","",""
"70966521","","1","","","","","","2025-02-25 11:00:00","2025-02-25 11:00:00","","","","","",""
"70970295","","3","","","","","","2025-02-25 12:00:00","2025-02-26 20:00:00","","","","","",""
"13503487","","4","","","","","","2025-02-25 12:00:00","2025-02-28 18:00:00","","","","","",""
"12177429","","2","","","","","","2025-02-25 12:00:00","2025-02-28 08:00:00","","","","","",""
"25376403","","2","","","","","","2025-02-25 12:00:00","2025-02-25 12:00:00","","","","","",""
"1728136","","1","1","1","1","","","2025-02-25 12:00:00","2025-02-25 12:00:00","2025-02-25 12:00:00","2025-02-25 12:00:00","2025-02-25 12:00:00","2025-02-25 12:00:00","2025-02-25 12:00:00","2025-02-25 12:00:00"
"70956644","","1","","","","","","2025-02-25 12:00:00","2025-02-25 12:00:00","","","","","",""
"70774281","","1","","","","","","2025-02-25 12:00:00","2025-02-25 12:00:00","","","","","",""
"70968960","","1","","","","","","2025-02-25 12:00:00","2025-02-25 12:00:00","","","","","",""
"70964633","","2","","","","","","2025-02-25 13:00:00","2025-02-26 15:00:00","","","","","",""
"32422189","","2","","","","","","2025-02-25 13:00:00","2025-02-27 21:00:00","","","","","",""
"70762120","","1","1","1","","","","2025-02-25 13:00:00","2025-02-25 13:00:00","2025-02-25 13:00:00","2025-02-25 13:00:00","2025-02-25 13:00:00","2025-02-25 13:00:00","",""
"70968323","","1","","","","","","2025-02-25 13:00:00","2025-02-25 13:00:00","","","","","",""
"70968904","","1","","","","","","2025-02-25 13:00:00","2025-02-25 13:00:00","","","","","",""
"70914138","","1","","","","","","2025-02-25 13:00:00","2025-02-25 13:00:00","","","","","",""
"12709830","","2","","","","","","2025-02-25 13:00:00","2025-02-27 09:00:00","","","","","",""
"1902435","","1","","","","","","2025-02-25 13:00:00","2025-02-25 13:00:00","","","","","",""
"30406118","","1","1","1","","","","2025-02-25 13:00:00","2025-02-25 13:00:00","2025-02-25 13:00:00","2025-02-25 13:00:00","2025-02-25 13:00:00","2025-02-25 13:00:00","",""
"30447140","","1","","","","","","2025-02-25 13:00:00","2025-02-25 13:00:00","","","","","",""
"17957672","","1","","","","","","2025-02-25 13:00:00","2025-02-25 13:00:00","","","","","",""
"14530126","","1","","","","","","2025-02-25 13:00:00","2025-02-25 13:00:00","","","","","",""
"30688565","","1","","","","","","2025-02-25 13:00:00","2025-02-25 13:00:00","","","","","",""
"16711318","","2","","","","","","2025-02-25 13:00:00","2025-02-27 08:00:00","","","","","",""
"7935143","","2","","","","","","2025-02-25 13:00:00","2025-02-27 15:00:00","","","","","",""
"70961556","","1","1","1","","","","2025-02-25 13:00:00","2025-02-25 13:00:00","2025-02-25 13:00:00","2025-02-25 13:00:00","2025-02-25 13:00:00","2025-02-25 13:00:00","",""
"7293288","","3","","","","","","2025-02-25 13:00:00","2025-02-28 21:00:00","","","","","",""
"17248494","","1","","","","","","2025-02-25 13:00:00","2025-02-25 13:00:00","","","","","",""
"70963654","","1","","","","","","2025-02-25 13:00:00","2025-02-25 13:00:00","","","","","",""
"70963647","","3","3","","","","","2025-02-25 13:00:00","2025-02-25 14:00:00","2025-02-25 13:00:00","2025-02-25 14:00:00","","","",""
"32378888","","1","","","","","","2025-02-25 13:00:00","2025-02-25 13:00:00","","","","","",""
"70963518","","2","","","","","","2025-02-25 14:00:00","2025-02-28 13:00:00","","","","","",""
"33544106","","3","","","","","","2025-02-25 14:00:00","2025-02-27 20:00:00","","","","","",""
"8034269","","1","","","","","","2025-02-25 14:00:00","2025-02-25 14:00:00","","","","","",""
"70969545","","1","","","","","","2025-02-25 14:00:00","2025-02-25 14:00:00","","","","","",""
"70958801","","1","","","","","","2025-02-25 14:00:00","2025-02-25 14:00:00","","","","","",""
"13842610","","2","","","","","","2025-02-25 14:00:00","2025-02-28 11:00:00","","","","","",""
"24151197","","1","","","","","","2025-02-25 14:00:00","2025-02-25 14:00:00","","","","","",""
"70965226","","1","","","","","","2025-02-25 14:00:00","2025-02-25 14:00:00","","","","","",""
"15931423","","2","1","","","","","2025-02-25 14:00:00","2025-02-25 14:00:00","2025-02-25 14:00:00","2025-02-25 14:00:00","","","",""
"70968064","","1","","","","","","2025-02-25 14:00:00","2025-02-25 14:00:00","","","","","",""
"28813703","","4","","","","","","2025-02-25 14:00:00","2025-02-28 19:00:00","","","","","",""
"8233025","","2","","","","","","2025-02-25 14:00:00","2025-02-25 14:00:00","","","","","",""
"70968001","","1","","","","","","2025-02-25 14:00:00","2025-02-25 14:00:00","","","","","",""
"24878766","","1","","","","","","2025-02-25 14:00:00","2025-02-25 14:00:00","","","","","",""
"70839079","","1","","","","","","2025-02-25 14:00:00","2025-02-25 14:00:00","","","","","",""
"5062756","","2","","","","","","2025-02-25 15:00:00","2025-02-28 19:00:00","","","","","",""
"26712321","","1","","","","","","2025-02-25 15:00:00","2025-02-25 15:00:00","","","","","",""
"70969006","","1","","","","","","2025-02-25 15:00:00","2025-02-25 15:00:00","","","","","",""
"10179398","","1","","","","","","2025-02-25 15:00:00","2025-02-25 15:00:00","","","","","",""
"32172844","","2","","","","","","2025-02-25 15:00:00","2025-02-25 15:00:00","","","","","",""
"17639093","","1","","","","","","2025-02-25 15:00:00","2025-02-25 15:00:00","","","","","",""
"70968093","","1","","","","","","2025-02-25 15:00:00","2025-02-25 15:00:00","","","","","",""
"33563490","","1","","","","","","2025-02-25 15:00:00","2025-02-25 15:00:00","","","","","",""
"70959337","","1","","","","","","2025-02-25 15:00:00","2025-02-25 15:00:00","","","","","",""
"4744195","","3","1","","","","","2025-02-25 15:00:00","2025-02-28 16:00:00","2025-02-25 15:00:00","2025-02-25 15:00:00","","","",""
"32550242","","1","1","2","1","","","2025-02-25 16:00:00","2025-02-25 16:00:00","2025-02-25 16:00:00","2025-02-25 16:00:00","2025-02-25 16:00:00","2025-02-25 16:00:00","2025-02-25 16:00:00","2025-02-25 16:00:00"
"33269439","","2","","","","","","2025-02-25 16:00:00","2025-02-27 14:00:00","","","","","",""
"70849663","","1","","","","","","2025-02-25 16:00:00","2025-02-25 16:00:00","","","","","",""
"3811989","","3","1","1","1","","","2025-02-25 16:00:00","2025-02-27 01:00:00","2025-02-27 01:00:00","2025-02-27 01:00:00","2025-02-27 01:00:00","2025-02-27 01:00:00","2025-02-27 01:00:00","2025-02-27 01:00:00"
"2701149","","3","","","","","","2025-02-25 16:00:00","2025-02-28 02:00:00","","","","","",""
"70958703","","1","","","","","","2025-02-25 16:00:00","2025-02-25 16:00:00","","","","","",""
"33564560","","1","","","","","","2025-02-25 16:00:00","2025-02-25 16:00:00","","","","","",""
"70959131","","1","","","","","","2025-02-25 16:00:00","2025-02-25 16:00:00","","","","","",""
"19429953","","2","","","","","","2025-02-25 16:00:00","2025-02-27 09:00:00","","","","","",""
"70959926","","1","","","","","","2025-02-25 16:00:00","2025-02-25 16:00:00","","","","","",""
"14966271","","1","","","","","","2025-02-25 16:00:00","2025-02-25 16:00:00","","","","","",""
"70847512","","2","","","","","","2025-02-25 16:00:00","2025-02-27 15:00:00","","","","","",""
"70782634","","2","","","","","","2025-02-25 16:00:00","2025-02-27 15:00:00","","","","","",""
"17313945","","3","","","","","","2025-02-25 16:00:00","2025-02-28 20:00:00","","","","","",""
"15838494","","2","","","","","","2025-02-25 16:00:00","2025-02-28 14:00:00","","","","","",""
"70963665","","1","","","","","","2025-02-25 16:00:00","2025-02-25 16:00:00","","","","","",""
"32650909","","1","","","","","","2025-02-25 17:00:00","2025-02-25 17:00:00","","","","","",""
"70964094","","2","","","","","","2025-02-25 17:00:00","2025-02-28 03:00:00","","","","","",""
"32811822","","1","","","","","","2025-02-25 17:00:00","2025-02-25 17:00:00","","","","","",""
"70924910","","2","","","","","","2025-02-25 17:00:00","2025-02-28 19:00:00","","","","","",""
"70917894","","2","","","","","","2025-02-25 17:00:00","2025-02-28 17:00:00","","","","","",""
"2073588","","1","1","1","","","","2025-02-25 17:00:00","2025-02-25 17:00:00","2025-02-25 17:00:00","2025-02-25 17:00:00","2025-02-25 17:00:00","2025-02-25 17:00:00","",""
"70966571","","2","","","","","","2025-02-25 17:00:00","2025-02-25 17:00:00","","","","","",""
"18946151","","1","","","","","","2025-02-25 17:00:00","2025-02-25 17:00:00","","","","","",""
"32698570","","1","","","","","","2025-02-25 17:00:00","2025-02-25 17:00:00","","","","","",""
"9766738","","2","","","","","","2025-02-25 17:00:00","2025-02-27 15:00:00","","","","","",""
"70968986","","1","","","","","","2025-02-25 18:00:00","2025-02-25 18:00:00","","","","","",""
"2196033","","1","","","","","","2025-02-25 18:00:00","2025-02-25 18:00:00","","","","","",""
"70813716","","1","1","","","","","2025-02-25 18:00:00","2025-02-25 18:00:00","2025-02-25 18:00:00","2025-02-25 18:00:00","","","",""
"70969460","","1","","","","","","2025-02-25 18:00:00","2025-02-25 18:00:00","","","","","",""
"22130703","","1","","","","","","2025-02-25 19:00:00","2025-02-25 19:00:00","","","","","",""
"33563856","","3","","","","","","2025-02-25 19:00:00","2025-02-25 19:00:00","","","","","",""
"33552484","","1","","","","","","2025-02-25 19:00:00","2025-02-25 19:00:00","","","","","",""
"70959214","","1","","","","","","2025-02-25 20:00:00","2025-02-25 20:00:00","","","","","",""
"70962929","","2","","","","","","2025-02-25 20:00:00","2025-02-26 14:00:00","","","","","",""
"5200871","","1","","","","","","2025-02-25 20:00:00","2025-02-25 20:00:00","","","","","",""
"70803981","","1","","","","","","2025-02-25 20:00:00","2025-02-25 20:00:00","","","","","",""
"70850260","","1","1","1","1","","","2025-02-25 20:00:00","2025-02-25 20:00:00","2025-02-25 20:00:00","2025-02-25 20:00:00","2025-02-25 20:00:00","2025-02-25 20:00:00","2025-02-25 20:00:00","2025-02-25 20:00:00"
"24167146","","1","","","","","","2025-02-25 20:00:00","2025-02-25 20:00:00","","","","","",""
"3541532","","2","1","1","1","","","2025-02-25 20:00:00","2025-02-27 21:00:00","2025-02-25 20:00:00","2025-02-25 20:00:00","2025-02-25 20:00:00","2025-02-25 20:00:00","2025-02-25 20:00:00","2025-02-25 20:00:00"
"10128646","","1","","","","","","2025-02-25 20:00:00","2025-02-25 20:00:00","","","","","",""
"11895293","","1","","","","","","2025-02-25 20:00:00","2025-02-25 20:00:00","","","","","",""
"30093439","","1","","","","","","2025-02-25 20:00:00","2025-02-25 20:00:00","","","","","",""
"11299562","","2","","","","","","2025-02-25 20:00:00","2025-02-27 22:00:00","","","","","",""
"70966086","","1","","","","","","2025-02-25 20:00:00","2025-02-25 20:00:00","","","","","",""
"24768396","","1","","","","","","2025-02-25 21:00:00","2025-02-25 21:00:00","","","","","",""
"27864915","","1","1","","","","","2025-02-25 21:00:00","2025-02-25 21:00:00","2025-02-25 21:00:00","2025-02-25 21:00:00","","","",""
"70800527","","1","","","","","","2025-02-25 21:00:00","2025-02-25 21:00:00","","","","","",""
"21240246","","1","","","","","","2025-02-25 21:00:00","2025-02-25 21:00:00","","","","","",""
"70961546","","1","","","","","","2025-02-25 21:00:00","2025-02-25 21:00:00","","","","","",""
"70964887","","4","","","","","","2025-02-25 21:00:00","2025-02-26 23:00:00","","","","","",""
"70968504","","5","1","1","","","","2025-02-25 21:00:00","2025-02-28 21:00:00","2025-02-25 22:00:00","2025-02-25 22:00:00","2025-02-25 22:00:00","2025-02-25 22:00:00","",""
"70960120","","1","","","","","","2025-02-25 21:00:00","2025-02-25 21:00:00","","","","","",""
"5551759","","1","1","1","","","","2025-02-25 21:00:00","2025-02-25 21:00:00","2025-02-25 21:00:00","2025-02-25 21:00:00","2025-02-25 21:00:00","2025-02-25 21:00:00","",""
"70965378","","1","","","","","","2025-02-25 22:00:00","2025-02-25 22:00:00","","","","","",""
"70969125","","1","","","","","","2025-02-25 22:00:00","2025-02-25 22:00:00","","","","","",""
"33208803","","1","","","","","","2025-02-25 22:00:00","2025-02-25 22:00:00","","","","","",""
"25978970","","2","","","","","","2025-02-25 22:00:00","2025-02-28 21:00:00","","","","","",""
"31936864","","1","","","","","","2025-02-25 22:00:00","2025-02-25 22:00:00","","","","","",""
"1878294","","3","","","","","","2025-02-25 22:00:00","2025-02-28 21:00:00","","","","","",""
"70968288","","1","","","","","","2025-02-25 22:00:00","2025-02-25 22:00:00","","","","","",""
"70962798","","2","","","","","","2025-02-25 22:00:00","2025-02-26 17:00:00","","","","","",""
"33555941","","2","","","","","","2025-02-25 22:00:00","2025-02-27 13:00:00","","","","","",""
"5076927","","2","","","","","","2025-02-25 23:00:00","2025-02-27 21:00:00","","","","","",""
"8738364","","1","","","","","","2025-02-25 23:00:00","2025-02-25 23:00:00","","","","","",""
"6358237","","1","","","","","","2025-02-25 23:00:00","2025-02-25 23:00:00","","","","","",""
"32628123","","1","","","","","","2025-02-25 23:00:00","2025-02-25 23:00:00","","","","","",""
"29221989","","1","","","","","","2025-02-25 23:00:00","2025-02-25 23:00:00","","","","","",""
"9997880","","1","","","","","","2025-02-26 00:00:00","2025-02-26 00:00:00","","","","","",""
"70960877","","3","","","","","","2025-02-26 00:00:00","2025-02-28 21:00:00","","","","","",""
"7224358","","1","","","","","","2025-02-26 00:00:00","2025-02-26 00:00:00","","","","","",""
"70963155","","2","1","1","","","","2025-02-26 00:00:00","2025-02-28 00:00:00","2025-02-28 00:00:00","2025-02-28 00:00:00","2025-02-28 00:00:00","2025-02-28 00:00:00","",""
"18456054","","1","","","","","","2025-02-26 01:00:00","2025-02-26 01:00:00","","","","","",""
"25112650","","1","","","","","","2025-02-26 02:00:00","2025-02-26 02:00:00","","","","","",""
"1372795","","3","1","1","1","","","2025-02-26 04:00:00","2025-02-28 13:00:00","2025-02-27 21:00:00","2025-02-27 21:00:00","2025-02-27 21:00:00","2025-02-27 21:00:00","2025-02-27 21:00:00","2025-02-27 21:00:00"
"28777735","","1","","","","","","2025-02-26 07:00:00","2025-02-26 07:00:00","","","","","",""
"1033668","","1","","","","","","2025-02-26 07:00:00","2025-02-26 07:00:00","","","","","",""
"33548288","","1","","","","","","2025-02-26 08:00:00","2025-02-26 08:00:00","","","","","",""
"70364884","","3","1","1","1","","","2025-02-26 08:00:00","2025-02-28 16:00:00","2025-02-28 16:00:00","2025-02-28 16:00:00","2025-02-28 16:00:00","2025-02-28 16:00:00","2025-02-28 16:00:00","2025-02-28 16:00:00"
"33562731","","3","","","","","","2025-02-26 08:00:00","2025-02-26 08:00:00","","","","","",""
"28619029","","3","","","","","","2025-02-26 08:00:00","2025-02-28 10:00:00","","","","","",""
"70960683","","2","","","","","","2025-02-26 09:00:00","2025-02-28 15:00:00","","","","","",""
"30978166","","2","","","","","","2025-02-26 09:00:00","2025-02-28 18:00:00","","","","","",""
"33546391","","2","","","","","","2025-02-26 09:00:00","2025-02-26 10:00:00","","","","","",""
"5609697","","1","","","","","","2025-02-26 10:00:00","2025-02-26 10:00:00","","","","","",""
"70826806","","3","1","1","","","","2025-02-26 10:00:00","2025-02-28 15:00:00","2025-02-27 11:00:00","2025-02-27 11:00:00","2025-02-27 11:00:00","2025-02-27 11:00:00","",""
"18138026","","1","","","","","","2025-02-26 10:00:00","2025-02-26 10:00:00","","","","","",""
"30403384","","1","","","","","","2025-02-26 10:00:00","2025-02-26 10:00:00","","","","","",""
"33550395","","2","1","1","","","","2025-02-26 10:00:00","2025-02-26 10:00:00","2025-02-26 10:00:00","2025-02-26 10:00:00","2025-02-26 10:00:00","2025-02-26 10:00:00","",""
"11104993","","1","","","","","","2025-02-26 10:00:00","2025-02-26 10:00:00","","","","","",""
"70757365","","3","","","","","","2025-02-26 10:00:00","2025-02-27 16:00:00","","","","","",""
"23435925","","1","","","","","","2025-02-26 10:00:00","2025-02-26 10:00:00","","","","","",""
"8378457","","1","","","","","","2025-02-26 10:00:00","2025-02-26 10:00:00","","","","","",""
"70963222","","1","","","","","","2025-02-26 10:00:00","2025-02-26 10:00:00","","","","","",""
"70960071","","1","","","","","","2025-02-26 10:00:00","2025-02-26 10:00:00","","","","","",""
"4329129","","1","1","","","","","2025-02-26 11:00:00","2025-02-26 11:00:00","2025-02-26 11:00:00","2025-02-26 11:00:00","","","",""
"23900283","","1","","","","","","2025-02-26 11:00:00","2025-02-26 11:00:00","","","","","",""
"9711872","","1","1","","","","","2025-02-26 11:00:00","2025-02-26 11:00:00","2025-02-26 11:00:00","2025-02-26 11:00:00","","","",""
"17432441","","1","","","","","","2025-02-26 11:00:00","2025-02-26 11:00:00","","","","","",""
"28006988","","1","","","","","","2025-02-26 11:00:00","2025-02-26 11:00:00","","","","","",""
"32661713","","1","","","","","","2025-02-26 11:00:00","2025-02-26 11:00:00","","","","","",""
"33060394","","4","","","","","","2025-02-26 11:00:00","2025-02-28 13:00:00","","","","","",""
"25837089","","1","1","","","","","2025-02-26 11:00:00","2025-02-26 11:00:00","2025-02-26 11:00:00","2025-02-26 11:00:00","","","",""
"31162824","","1","","","","","","2025-02-26 11:00:00","2025-02-26 11:00:00","","","","","",""
"70963104","","2","","","","","","2025-02-26 11:00:00","2025-02-27 21:00:00","","","","","",""
"16460838","","2","","","","","","2025-02-26 11:00:00","2025-02-27 11:00:00","","","","","",""
"70964503","","1","","","","","","2025-02-26 12:00:00","2025-02-26 12:00:00","","","","","",""
"4253633","","3","","","","","","2025-02-26 12:00:00","2025-02-28 20:00:00","","","","","",""
"12313887","","1","","","","","","2025-02-26 12:00:00","2025-02-26 12:00:00","","","","","",""
"70777498","","1","","","","","","2025-02-26 12:00:00","2025-02-26 12:00:00","","","","","",""
"33555592","","1","","","","","","2025-02-26 12:00:00","2025-02-26 12:00:00","","","","","",""
"70967431","","2","","","","","","2025-02-26 12:00:00","2025-02-26 16:00:00","","","","","",""
"70957990","","2","","","","","","2025-02-26 12:00:00","2025-02-28 12:00:00","","","","","",""
"70960207","","1","","","","","","2025-02-26 12:00:00","2025-02-26 12:00:00","","","","","",""
"70965183","","1","","","","","","2025-02-26 12:00:00","2025-02-26 12:00:00","","","","","",""
"70953081","","2","","","","","","2025-02-26 12:00:00","2025-02-26 13:00:00","","","","","",""
"70961740","","1","","","","","","2025-02-26 12:00:00","2025-02-26 12:00:00","","","","","",""
"70914896","","1","1","","","","","2025-02-26 12:00:00","2025-02-26 12:00:00","2025-02-26 12:00:00","2025-02-26 12:00:00","","","",""
"20934032","","1","","","","","","2025-02-26 12:00:00","2025-02-26 12:00:00","","","","","",""
"70966289","","2","","","","","","2025-02-26 12:00:00","2025-02-26 12:00:00","","","","","",""
"70962466","","2","","","","","","2025-02-26 12:00:00","2025-02-26 12:00:00","","","","","",""
"17156166","","2","","","","","","2025-02-26 12:00:00","2025-02-28 23:00:00","","","","","",""
"32990497","","2","1","1","","","","2025-02-26 12:00:00","2025-02-27 19:00:00","2025-02-27 19:00:00","2025-02-27 19:00:00","2025-02-27 19:00:00","2025-02-27 19:00:00","",""
"70968197","","2","1","","","","","2025-02-26 12:00:00","2025-02-26 12:00:00","2025-02-26 12:00:00","2025-02-26 12:00:00","","","",""
"31636581","","2","","","","","","2025-02-26 12:00:00","2025-02-27 22:00:00","","","","","",""
"70822301","","2","","","","","","2025-02-26 12:00:00","2025-02-28 15:00:00","","","","","",""
"22485454","","1","","","","","","2025-02-26 12:00:00","2025-02-26 12:00:00","","","","","",""
"20916938","","1","","","","","","2025-02-26 13:00:00","2025-02-26 13:00:00","","","","","",""
"9741754","","1","","","","","","2025-02-26 13:00:00","2025-02-26 13:00:00","","","","","",""
"8948450","","1","","","","","","2025-02-26 13:00:00","2025-02-26 13:00:00","","","","","",""
"7802584","","3","","","","","","2025-02-26 13:00:00","2025-02-28 15:00:00","","","","","",""
"70969476","","2","","","","","","2025-02-26 13:00:00","2025-02-27 19:00:00","","","","","",""
"21539993","","1","","","","","","2025-02-26 13:00:00","2025-02-26 13:00:00","","","","","",""
"24026642","","1","1","","","","","2025-02-26 13:00:00","2025-02-26 13:00:00","2025-02-26 13:00:00","2025-02-26 13:00:00","","","",""
"70965690","","1","","","","","","2025-02-26 13:00:00","2025-02-26 13:00:00","","","","","",""
"70965025","","1","","","","","","2025-02-26 13:00:00","2025-02-26 13:00:00","","","","","",""
"32407028","","1","1","1","","","","2025-02-26 13:00:00","2025-02-26 13:00:00","2025-02-26 13:00:00","2025-02-26 13:00:00","2025-02-26 13:00:00","2025-02-26 13:00:00","",""
"32574675","","2","","","","","","2025-02-26 13:00:00","2025-02-27 23:00:00","","","","","",""
"33330637","","2","2","3","2","","","2025-02-26 13:00:00","2025-02-27 21:00:00","2025-02-26 13:00:00","2025-02-27 21:00:00","2025-02-26 13:00:00","2025-02-26 13:00:00","2025-02-26 13:00:00","2025-02-26 13:00:00"
"33521867","","1","1","","","","","2025-02-26 13:00:00","2025-02-26 13:00:00","2025-02-26 13:00:00","2025-02-26 13:00:00","","","",""
"70960674","","1","","","","","","2025-02-26 13:00:00","2025-02-26 13:00:00","","","","","",""
"33563914","","4","","","","","","2025-02-26 13:00:00","2025-02-28 14:00:00","","","","","",""
"70965594","","2","1","","","","","2025-02-26 14:00:00","2025-02-28 10:00:00","2025-02-28 10:00:00","2025-02-28 10:00:00","","","",""
"5484758","","2","","","","","","2025-02-26 14:00:00","2025-02-27 14:00:00","","","","","",""
"22314434","","1","","","","","","2025-02-26 14:00:00","2025-02-26 14:00:00","","","","","",""
"70833060","","1","","","","","","2025-02-26 14:00:00","2025-02-26 14:00:00","","","","","",""
"19322917","","1","","","","","","2025-02-26 14:00:00","2025-02-26 14:00:00","","","","","",""
"23630375","","1","","","","","","2025-02-26 14:00:00","2025-02-26 14:00:00","","","","","",""
"70796508","","1","","","","","","2025-02-26 14:00:00","2025-02-26 14:00:00","","","","","",""
"70776815","","1","","","","","","2025-02-26 14:00:00","2025-02-26 14:00:00","","","","","",""
"33560546","","2","","","","","","2025-02-26 14:00:00","2025-02-26 14:00:00","","","","","",""
"70964002","","1","","","","","","2025-02-26 14:00:00","2025-02-26 14:00:00","","","","","",""
"70958249","","3","","","","","","2025-02-26 14:00:00","2025-02-26 15:00:00","","","","","",""
"33553061","","1","","","","","","2025-02-26 14:00:00","2025-02-26 14:00:00","","","","","",""
"14044769","","2","","","","","","2025-02-26 14:00:00","2025-02-27 23:00:00","","","","","",""
"70033213","","1","","","","","","2025-02-26 14:00:00","2025-02-26 14:00:00","","","","","",""
"24772047","","2","","","","","","2025-02-26 14:00:00","2025-02-27 18:00:00","","","","","",""
"26234184","","2","1","1","","","","2025-02-26 14:00:00","2025-02-27 17:00:00","2025-02-26 14:00:00","2025-02-26 14:00:00","2025-02-26 14:00:00","2025-02-26 14:00:00","",""
"33546808","","5","","","","","","2025-02-26 14:00:00","2025-02-27 16:00:00","","","","","",""
"70816852","","3","","","","","","2025-02-26 14:00:00","2025-02-27 20:00:00","","","","","",""
"18163294","","2","","","","","","2025-02-26 14:00:00","2025-02-28 14:00:00","","","","","",""
"26071881","","2","1","1","","","","2025-02-26 14:00:00","2025-02-27 14:00:00","2025-02-26 14:00:00","2025-02-26 14:00:00","2025-02-26 14:00:00","2025-02-26 14:00:00","",""
"27357757","","2","","","","","","2025-02-26 14:00:00","2025-02-27 12:00:00","","","","","",""
"11818443","","1","1","1","1","","","2025-02-26 14:00:00","2025-02-26 14:00:00","2025-02-26 14:00:00","2025-02-26 14:00:00","2025-02-26 14:00:00","2025-02-26 14:00:00","2025-02-26 14:00:00","2025-02-26 14:00:00"
"26959777","","1","","","","","","2025-02-26 14:00:00","2025-02-26 14:00:00","","","","","",""
"33550059","","1","","","","","","2025-02-26 14:00:00","2025-02-26 14:00:00","","","","","",""
"33560515","","1","","","","","","2025-02-26 15:00:00","2025-02-26 15:00:00","","","","","",""
"70962262","","1","","","","","","2025-02-26 15:00:00","2025-02-26 15:00:00","","","","","",""
"70958083","","1","","","","","","2025-02-26 15:00:00","2025-02-26 15:00:00","","","","","",""
